instance,instance_sha256,rows,columns,nonzeros,analytic_optimum,engine,status,our_objective,absolute_error,relative_error,reached_optimum,iterations,wall_seconds,solver_seconds,time_limit,iteration_limit,structure,git_commit,machine,timestamp_utc,solver_options,algorithm_used,polish_iterations
scale-refinery-12.mps,9bfa9615c1ded80dd75bb3f7555fcc6cf11b0bc544dec1638cc66114ffb56b2f,1068,1656,13610,-61203.88791,dual-simplex,optimal,-61203.88791000001,1.4551915228366852e-11,2.377612881352467e-16,1,4395,0.537457,0.486848,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,simplex-dual+primal,0
scale-refinery-12.mps,9bfa9615c1ded80dd75bb3f7555fcc6cf11b0bc544dec1638cc66114ffb56b2f,1068,1656,13610,-61203.88791,pdhg,optimal,-61203.88790996613,3.386958269402385e-08,5.533893981347867e-13,1,17720,1.192526,1.1553425,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,pdhg-cpu,0
scale-refinery-12.mps,9bfa9615c1ded80dd75bb3f7555fcc6cf11b0bc544dec1638cc66114ffb56b2f,1068,1656,13610,-61203.88791,ipm,optimal,-61203.88790999158,8.418282959610224e-09,1.3754490518624022e-13,1,36,0.267832,0.234746,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,ipm,0
scale-refinery-365.mps,773047673050e9dae0b2b25746baface438e4008f53a0be7aa8539de18e74875,32485,50370,415324,-1571173.84568,dual-simplex,time_limit,-2917077.938472183,1345904.092792183,0.8566232797807801,0,33057,120.783738,120.2102818,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,simplex-dual,0
scale-refinery-365.mps,773047673050e9dae0b2b25746baface438e4008f53a0be7aa8539de18e74875,32485,50370,415324,-1571173.84568,pdhg,optimal,-1571173.8456800014,1.3969838619232178e-09,8.89133857315838e-16,1,29746,92.810109,92.2471934,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,pdhg-cpu+ipm,5
scale-refinery-365.mps,773047673050e9dae0b2b25746baface438e4008f53a0be7aa8539de18e74875,32485,50370,415324,-1571173.84568,ipm,optimal,-1571173.8456693706,1.062941737473011e-05,6.765271331339993e-12,1,45,77.502982,76.8887411,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,ipm,0
scale-refinery-8760.mps,e295cbee7078bb6e288df7d7becf55b0d551fbdb70346fd118402e36c6613611,779640,1208880,9968834,-36893749.06238,dual-simplex,time_limit,-1216296420.1604083,1179402671.0980282,31.967547377846923,0,1558,136.123647,123.7891755,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,simplex-dual,0
scale-refinery-8760.mps,e295cbee7078bb6e288df7d7becf55b0d551fbdb70346fd118402e36c6613611,779640,1208880,9968834,-36893749.06238,pdhg,time_limit,-36893719.766345724,29.296034276485443,7.940649844761417e-07,1,1427,113.236984,99.409793,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,pdhg-cpu,0
scale-refinery-8760.mps,e295cbee7078bb6e288df7d7becf55b0d551fbdb70346fd118402e36c6613611,779640,1208880,9968834,-36893749.06238,ipm,time_limit,-475650568.51782,438756819.45544,11.892443316443373,0,1,138.952218,123.4907088,120.0,,refinery,41eddbf,Windows-AMD64,2026-09-16T13:13:24+00:00,,ipm,0
