instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,published_objective,absolute_gap,relative_gap,matches_published,independently_verified,verifier_message,passed,objective_offset,differs_by_objective_constant,wall_seconds,solver_seconds,iterations,algorithm,git_commit,machine,timestamp_utc,solver_options
scsd8,2090a22840fe2c75730cd76336702ece7c27a739d58740926b67c4b2e57b8e5c,397,2750,8584,optimal,,904.9999999778296,904.99999993,4.7829644245211966e-08,5.285043563415635e-11,1,1,,1,0.0,0,0.044077,0.0108581,10,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
sctap1,2b1ab5950d3e37fd21327892e2bc830c5f0d8d3fc1f687c0f57a5cdefd9caa21,300,480,1692,optimal,,1412.2500000020832,1412.25,2.083197614410892e-09,1.4750912475913557e-12,1,1,,1,0.0,0,0.027897,0.0070504,22,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
sctap2,673d50e3b929f83b1719d28ee09500890294107099518161bcf2a4f452e95fb2,1090,1880,6714,optimal,,1724.807143097604,1724.8071429,1.9760409486480057e-07,1.1456590708023127e-10,1,1,,1,0.0,0,0.047351,0.0236224,16,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
sctap3,44e105b02a722bf19292b8aeb4779480c4eb81f40da35d64d8f4534f85000168,1480,2480,8874,optimal,,1424.0000002837658,1424.0,2.8376575755828526e-07,1.9927370615048122e-10,1,1,,1,0.0,0,0.067197,0.0396277,18,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
seba,539733cdb036e2d2e8e80e7ea1666848b6b67a36a34b1c6cf9a883e1c868ef1e,515,1028,4352,optimal,,15711.600000029643,15711.6,2.9642251320183277e-08,1.8866475292257487e-12,1,1,,1,0.0,0,0.48961,0.4678838,49,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
share1b,fafdf8b5e3d50d27f5eff40e46eb104d1e614bf2721cb5be38081f1678dbd562,117,225,1151,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 2.7e-07 / 6.7e-07); the model may be infeasible or unbounded, which this method does not certify",-12023.1992,-76589.318579,64566.119378999996,0.8430172846152383,0,,,0,0.0,0,0.020111,0.0017541,5,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
share2b,2816c0a71096acc08fd88f65c960366856802c074601e5fa544f9c3eab640c96,96,79,694,optimal,,-415.73224072957424,-415.73224074,1.042576514009852e-08,2.5078076989027223e-11,1,1,,1,0.0,0,0.025377,0.0070051,85,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
shell,e21331e8282f8d8616cbee27e093e50d140ea03f9bc3fd0b6da0ccff638d2f91,536,1775,3556,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 6.2e-08 / 2.4e-08); the model may be infeasible or unbounded, which this method does not certify",2488737.0,1208825346.0,1206336609.0,0.9979411938968394,0,,,0,0.0,0,0.031705,0.0076355,5,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship04l,e7c46bfd6492a400220cf1f5f093f264901fd0e8534dd8cbb060d491612dc881,402,2118,6332,optimal,,1793324.537970353,1793324.538,2.964702434837818e-05,1.653187904373513e-11,1,1,,1,0.0,0,0.0592,0.0319464,30,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship04s,2ed2828b251173a05004349121cd9a271a3434bf2efe4e1b70d7e0bdf2d76f94,402,1458,4352,optimal,,1798714.7004458795,1798714.7004,4.5879511162638664e-05,2.5506830601004113e-11,1,1,,1,0.0,0,0.04186,0.0170048,32,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship08l,58b6142628facaa1b056f32f9f47167097db66825f0c6b42c6f65e4da1b5da07,778,4283,12802,optimal,,1909055.2110504103,1909055.2114,0.00034958962351083755,1.83121798376102e-10,1,1,,1,0.0,0,0.083876,0.0485352,33,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship08s,bdf5671548dde27b0d83c244914036e58081c4683786b2fd132277f577c9a7d8,778,2387,7114,optimal,,1920098.2105023593,1920098.2105,2.359272912144661e-06,1.2287251241853396e-12,1,1,,1,0.0,0,0.043076,0.0194142,28,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship12l,87bf21f83ae0c5a87aa73ee2d8e2bd4a6a72b3c6cbdc603853dbb7b43b824911,1151,5427,16170,optimal,,1470187.9193352396,1470187.9193,3.523961640894413e-05,2.3969464002753306e-11,1,1,,1,0.0,0,0.094063,0.0576596,39,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
ship12s,43bacbc026b0b5588ed9bec06b11fadfbff8beb19b4e84881370a57cc6540e5d,1151,2763,8178,numerical_error,"engine reported optimal but the returned point violates primal feasibility by 2.041e-06 (2.104e-07 relative to the scale it was measured on), above the 1.0e-07 tolerance; it is not a feasible point",1489236.1491274415,1489236.1344,0.014727441361173987,9.889258674956569e-09,0,,,0,0.0,0,0.057953,0.0316031,44,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
sierra,dbabb4bb56b9de7efbca7df842922c7c1ef620bcbee2aeb28f4bf3c5a3868cc9,1227,2036,7302,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 1.2e-07 / 1.3e-07); the model may be infeasible or unbounded, which this method does not certify",-322624.52780000004,15394362.184,15716986.7118,1.020957316967332,0,,,0,0.0,0,0.040648,0.0141421,5,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
stair,30a16ec0d02cf6c490495340d2a718f533d8e5d88f839693eb4bc06671bd8649,356,467,3856,optimal,,-251.26695116205497,-251.26695119,2.794502051983727e-08,1.112164587801527e-10,1,1,,1,0.0,0,0.107328,0.0815261,51,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
standata,a513e8587cb8d72ac1f6fb07b33642a212f55646fb2c04521cdfd04b959c6fb1,359,1075,3031,optimal,,1257.6995000049455,1257.6995,4.9456048145657405e-09,3.932262686409385e-12,1,1,,1,0.0,0,0.030074,0.0068705,14,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
standmps,93bd6bc6251b7fee0f943e1c69a7b7e836b4b34e4c011c1a871be66a1cb7e00d,467,1075,3679,optimal,,1406.0175000081197,1406.0175,8.11974132375326e-09,5.774993073523808e-12,1,1,,1,0.0,0,0.031816,0.0124892,21,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
stocfor1,98e1cb3940233e044e3d0e50869539087acdf8f0862916f777e553afc705ba90,117,111,447,optimal,,-41131.97621942782,-41131.976219,4.2782630771398544e-07,1.0401306891652842e-11,1,1,,1,0.0,0,0.031676,0.0084952,137,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
stocfor2,d54988bc39e9c48d13c8a3248913e9b6b77c2f8e9b9f4c3e4c76b060f6096b50,2157,2031,8343,optimal,,-39024.40853248454,-39024.408538,5.515466909855604e-06,1.4133377330972025e-10,1,1,,1,0.0,0,0.68087,0.65207,293,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
tuff,768782d2ab2d7d044061f56ba54ddd53cf5ea0666a965edd33d48803098e15e2,333,587,4520,numerical_error,"the interior-point iteration stalled after 293 iterations (steps 5.2e-13 / 1.2e-13); the model may be infeasible or unbounded, which this method does not certify",0.0,0.29214776509,0.29214776509,0.29214776509,0,,,0,0.0,0,0.265246,0.2437556,293,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
wood1p,af3cac48f0727f1d9e1f1ecfa6de30168678800b39e38a808b5df90a48d61330,244,2594,70215,optimal,,1.4429024124069592,1.4429024116,8.069591661552522e-10,5.592610835409405e-10,1,1,,1,0.0,0,0.253168,0.1704716,24,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
woodw,01450b5407d3bb282595e2874e78c26dd7cdde87d70d663065e58bd3e6c288b0,1098,8405,37474,optimal,,1.3044763348159947,1.3044763331,1.7159946796851955e-09,1.3154663186623325e-09,1,1,,1,0.0,0,0.22556,0.1760669,26,ipm,59ac6e3,Windows-AMD64,2026-09-06T12:48:56+00:00,algorithm=ipm
