family,parameter,value,seed,rows,columns,status,objective,expected_objective,relative_error,primal_infeasibility,dual_infeasibility,verified,iterations,solver_seconds,message,git_commit,machine,timestamp_utc,solver_options
cost_ratio,costs spanning 10^k,4,73004,10,12,optimal,-1611899.9999999998,-1611900.0,1.4444484375821678e-16,,,1,14,0.0002606,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,5,71005,10,12,optimal,-102032.00000000163,-102032.0,1.5973562270435623e-14,,,1,12,0.0002637,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,5,72005,10,12,optimal,2932449.9999999995,2932450.0,1.5879598537323373e-16,,,1,16,0.0003479,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,5,73005,10,12,optimal,4810207.000000002,4810207.0,3.8722764929470955e-16,,,1,22,0.000278,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,6,71006,10,12,optimal,-21598959.999999996,-21598960.0,1.7247544782072442e-16,,,1,14,0.0002931,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,6,72006,10,12,optimal,-234777.0000000001,-234777.0,3.7189116212491474e-16,,,1,18,0.0006998,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,6,73006,10,12,optimal,31010150.00000001,31010150.0,3.603939644079678e-16,,,1,11,0.0002668,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,7,71007,10,12,optimal,-870000005.9999998,-870000006.0,2.740443419049384e-16,,,1,8,0.0002723,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,7,72007,10,12,optimal,-559706.0000000013,-559706.0,2.287930699503459e-15,,,1,18,0.0002936,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,7,73007,10,12,optimal,-85125810.0,-85125810.0,0.0,,,1,12,0.0006383,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,8,71008,10,12,optimal,-1101180135.0000005,-1101180135.0,4.3302375610247e-16,,,1,17,0.0003438,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,8,72008,10,12,optimal,1379504025.0,1379504025.0,0.0,,,1,18,0.000267,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,8,73008,10,12,optimal,1553872999.9999967,1553873000.0,2.1480906788533394e-15,,,0,15,0.0002716,[FAIL] strong duality              primal 1.553873000000e+09  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,9,71009,10,12,optimal,-11411335.000000002,-11411335.0,1.632276284265563e-16,,,1,12,0.0003334,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,9,72009,10,12,optimal,2980501349.999987,2980501350.0,4.319609944643835e-15,,,0,11,0.0003086,[FAIL] complementary slackness     worst |multiplier| * slack = 2.842e-06 on R3,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,9,73009,10,12,optimal,20027705080.000008,20027705080.0,3.8094202509846425e-16,,,0,13,0.0002538,[FAIL] complementary slackness     worst |multiplier| * slack = 4.441e-06 on R5; [FAIL] strong duality              primal 2.002770508000e+10  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,10,71010,10,12,optimal,1187850090700.0,1187850090700.0,0.0,,,0,21,0.0003076,[FAIL] complementary slackness     worst |multiplier| * slack = 1.776e-06 on R0; [FAIL] strong duality              primal 1.187850090700e+12  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,10,72010,10,12,optimal,-3174066799999.9995,-3174066800000.0,1.5383458533386885e-16,,,0,12,0.0004245,[FAIL] complementary slackness     worst |multiplier| * slack = 3.553e-04 on R0,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,10,73010,10,12,optimal,-133004193040.00006,-133004193040.0,4.588964817947065e-16,,,0,12,0.0006652,[FAIL] complementary slackness     worst |multiplier| * slack = 1.066e-05 on R4; [FAIL] strong duality              primal -1.330041930400e+11  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,11,71011,10,12,optimal,-8303199989160.004,-8303199989160.0,4.704511519775135e-16,,,0,10,0.0002922,[FAIL] strong duality              primal -8.303199989160e+12  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,11,72011,10,12,feasible,120000545849.99971,120000545850.0,2.4159639452798374e-15,,,1,13,0.0004528,"engine reported optimal but the reduced costs violate dual feasibility by 4.578e-05 (1.167e-06 relative to the terms they are computed from), above the 1.0e-07 tolerance; reporting a feasible point ra",d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,11,73011,10,12,optimal,1008568269.9999981,1008568270.0,1.8911447936117402e-15,,,0,11,0.0003784,[FAIL] strong duality              primal 1.008568270000e+09  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,12,71012,10,12,optimal,-17733997199.999992,-17733997200.0,4.302129094308191e-16,,,0,13,0.0002857,[FAIL] complementary slackness     worst |multiplier| * slack = 2.132e-05 on R2,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,12,72012,10,12,optimal,16600047635.0,16600047635.0,0.0,,,1,12,0.0005271,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,12,73012,10,12,optimal,11890011800.000126,11890011800.0,1.0587458774904243e-14,,,0,10,0.0002731,[FAIL] complementary slackness     worst |multiplier| * slack = 1.243e-04 on R4; [FAIL] strong duality              primal 1.189001180000e+10  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,13,71013,10,12,optimal,-7680040001256.001,-7680040001256.0,1.2715591322965665e-16,,,1,10,0.0003202,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,13,72013,10,12,optimal,1320215983.0,1320215983.0,0.0,,,1,12,0.0002904,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,13,73013,10,12,optimal,-6100916785479.999,-6100916785480.0,1.6006815603913656e-16,,,0,12,0.0003023,[FAIL] complementary slackness     worst |multiplier| * slack = 1.421e-03 on R1,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,14,71014,10,12,optimal,-149907999572740.0,-149907999572740.0,0.0,,,1,10,0.0003055,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,14,72014,10,12,optimal,-670000015437001.0,-670000015437000.0,1.4925372790443314e-15,,,0,11,0.0003281,[FAIL] strong duality              primal -6.700000154370e+14  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,14,73014,10,12,optimal,6199991997900.001,6199991997900.0,1.575102839375876e-16,,,0,14,0.0004301,[FAIL] complementary slackness     worst |multiplier| * slack = 1.776e-03 on R1; [FAIL] strong duality              primal 6.199991997900e+12  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,15,71015,10,12,optimal,1.6000002099945398e+17,1.60000020999454e+17,1.9999997375068592e-16,,,0,11,0.0003765,[FAIL] complementary slackness     worst |multiplier| * slack = 1.776e-05 on R4; [FAIL] strong duality              primal 1.600000209995e+17  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,15,72015,10,12,feasible,-7800400004399681.0,-7800400004399680.0,1.2819855384800362e-16,,,1,22,0.0002995,"engine reported optimal but the reduced costs violate dual feasibility by 3.250e+00 (2.590e-06 relative to the terms they are computed from), above the 1.0e-07 tolerance; reporting a feasible point ra",d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,15,73015,10,12,optimal,521740003398798.6,521740003398800.0,2.635412257144863e-15,,,0,13,0.0002809,[FAIL] complementary slackness     worst |multiplier| * slack = 2.665e-04 on R2,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,16,71016,10,12,optimal,1953479970000000.8,1953479970000000.0,3.83930222739883e-16,,,0,14,0.0003762,[FAIL] complementary slackness     worst |multiplier| * slack = 3.553e-01 on R5; [FAIL] strong duality              primal 1.953479970000e+15  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,16,72016,10,12,optimal,6.900014185e+17,6.900014185e+17,0.0,,,0,16,0.0003414,[FAIL] strong duality              primal 6.900014185000e+17  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
cost_ratio,costs spanning 10^k,16,73016,10,12,optimal,2.000645999789999e+16,2.0006459997899996e+16,1.99935420880049e-16,,,0,10,0.0004175,[FAIL] complementary slackness     worst |multiplier| * slack = 1.332e+01 on R4; [FAIL] strong duality              primal 2.000645999790e+16  dual -inf  gap inf (relative inf),d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,0,71000,8,10,optimal,-224.00000000000003,-224.0,1.2688263138573217e-16,,,1,8,0.0004165,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,0,72000,8,10,optimal,71.00000000000007,71.0,1.0007644165635214e-15,,,1,9,0.0004381,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,0,73000,8,10,optimal,-73.00000000000006,-73.0,7.786769706960002e-16,,,1,8,0.000325,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,1,71001,16,10,optimal,-100.99999999999999,-101.0,1.407015318336832e-16,,,1,9,0.0008092,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,1,72001,16,10,optimal,36.00000000000006,36.0,1.578983857244667e-15,,,1,9,0.0003192,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,1,73001,16,10,optimal,-286.0000000000001,-286.0,3.9750642560005605e-16,,,1,11,0.0002951,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,2,71002,24,10,optimal,-262.0,-262.0,0.0,,,1,10,0.0005612,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,2,72002,24,10,optimal,-143.00000000000003,-143.0,1.9875321280002802e-16,,,1,7,0.0003912,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,2,73002,24,10,optimal,385.0,385.0,0.0,,,1,11,0.0003857,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,4,71004,40,10,optimal,90.99999999999999,91.0,1.5616323862859346e-16,,,1,14,0.0005689,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,4,72004,40,10,optimal,-54.00000000000003,-54.0,5.26327952414889e-16,,,1,10,0.0017092,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,4,73004,40,10,optimal,40.99999999999997,41.0,6.932124251318051e-16,,,1,8,0.000463,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,8,71008,72,10,optimal,-235.0,-235.0,0.0,,,1,7,0.0009228,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,8,72008,72,10,optimal,46.99999999999999,47.0,1.5117930548087238e-16,,,1,9,0.0007498,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,8,73008,72,10,optimal,86.99999999999989,87.0,1.3067452611680003e-15,,,1,22,0.0021915,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,16,71016,136,10,optimal,95.0,95.0,0.0,,,1,10,0.0011537,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,16,72016,136,10,optimal,62.999999999999986,63.0,2.2556912246352386e-16,,,1,6,0.0013545,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,16,73016,136,10,optimal,-74.0,-74.0,0.0,,,1,9,0.0014098,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,32,71032,264,10,optimal,-57.99999999999996,-58.0,7.350442094070002e-16,,,1,11,0.0061634,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,32,72032,264,10,optimal,71.00000000000001,71.0,2.0015288331270428e-16,,,1,6,0.00715,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
redundancy,k times the row count of implied rows,32,73032,264,10,optimal,-319.0,-319.0,0.0,,,1,11,0.0029504,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",1,71001,6,6,optimal,-240.00000000000006,-240.0,2.3684757858670006e-16,,,1,7,0.0004346,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",1,72001,6,6,optimal,-52.99999999999999,-53.0,1.340646671245472e-16,,,1,6,0.0004898,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",1,73001,6,6,optimal,-137.9999999999999,-138.0,8.238176646493915e-16,,,1,5,0.0004374,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",2,71002,12,6,optimal,-199.00000000000003,-199.0,1.428226604542915e-16,,,1,6,0.0002405,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",2,72002,12,6,optimal,176.99999999999991,177.0,4.817238886509154e-16,,,1,4,0.00039,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",2,73002,12,6,optimal,193.99999999999994,194.0,2.9300731371550523e-16,,,1,4,0.0002482,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",4,71004,24,6,optimal,-141.99999999999994,-142.0,4.0030576662540856e-16,,,1,6,0.0003897,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",4,72004,24,6,optimal,640.0,640.0,0.0,,,1,5,0.0007302,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",4,73004,24,6,optimal,-189.9999999999999,-190.0,5.983517774821896e-16,,,1,5,0.0007646,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",8,71008,48,6,optimal,-296.0,-296.0,0.0,,,1,1,0.0004885,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",8,72008,48,6,optimal,-216.0,-216.0,0.0,,,1,0,0.0001524,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",8,73008,48,6,optimal,906.0000000000001,906.0,1.254821608406358e-16,,,1,6,0.0008034,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",16,71016,96,6,optimal,-314.0,-314.0,0.0,,,1,0,0.000252,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",16,72016,96,6,optimal,-374.0,-374.0,0.0,,,1,0,0.0002987,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",16,73016,96,6,optimal,1076.0,1076.0,0.0,,,1,0,0.0002576,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",32,71032,192,6,optimal,154.0,154.0,0.0,,,1,0,0.0003379,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",32,72032,192,6,optimal,13.0,13.0,0.0,,,1,0,0.0002257,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",32,73032,192,6,optimal,-522.0,-522.0,0.0,,,1,0,0.0003446,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",64,71064,384,6,optimal,-555.0,-555.0,0.0,,,1,0,0.0005558,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",64,72064,384,6,optimal,794.0,794.0,0.0,,,1,0,0.0004769,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
degeneracy,"k times the column count of rows, all active",64,73064,384,6,optimal,-657.0,-657.0,0.0,,,1,0,0.0007095,,d9a09c7,Windows-AMD64,2026-09-06T09:53:54+00:00,
