instance,instance_sha256,rows,columns,nonzeros,analytic_optimum,engine,status,our_objective,absolute_error,relative_error,reached_optimum,iterations,wall_seconds,solver_seconds,time_limit,iteration_limit,structure,git_commit,machine,timestamp_utc,solver_options,algorithm_used,polish_iterations
scale-refinery-12.mps,9bfa9615c1ded80dd75bb3f7555fcc6cf11b0bc544dec1638cc66114ffb56b2f,1068,1656,13610,-61203.88791,auto,optimal,-61203.88791000005,5.093170329928398e-11,8.321645084733635e-16,1,5853,0.467580,0.4400325,120.0,,refinery,64d2e9a,Windows-AMD64,2026-09-18T12:41:47+00:00,,simplex-dual+primal,0
scale-refinery-365.mps,773047673050e9dae0b2b25746baface438e4008f53a0be7aa8539de18e74875,32485,50370,415324,-1571173.84568,auto,optimal,-1571173.8456693706,1.062941737473011e-05,6.765271331339993e-12,1,45,71.966712,71.5106421,120.0,,refinery,64d2e9a,Windows-AMD64,2026-09-18T12:41:47+00:00,,ipm,0
scale-refinery-8760.mps,e295cbee7078bb6e288df7d7becf55b0d551fbdb70346fd118402e36c6613611,779640,1208880,9968834,-36893749.06238,auto,time_limit,-36893748.67916682,0.38321317732334137,1.038694052684654e-08,1,1522,107.206712,94.4013278,120.0,,refinery,64d2e9a,Windows-AMD64,2026-09-18T12:41:47+00:00,,pdhg-cpu,0
