instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,published_objective,absolute_gap,relative_gap,matches_published,independently_verified,verifier_message,passed,objective_offset,differs_by_objective_constant,wall_seconds,solver_seconds,iterations,algorithm,git_commit,machine,timestamp_utc,solver_options
d2q06c,fb1516a10aba6a4101cea6cec90c1da775ac60d2d2cd96e902bbe21a430790c9,2171,5167,32417,optimal,,122784.21081418936,122784.23615,0.025335810641990975,2.0634416466165372e-07,1,1,,1,0.0,0,19.221194,19.1600314,31857,simplex-dual+primal,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
degen3,08d600688c524fea548e946af5551ef8c359c7a7e71b8841acc839b00eefadeb,1503,1818,24646,optimal,,-987.2940000000002,-987.294,2.2737367544323206e-13,2.302998655347162e-16,1,1,,1,0.0,0,0.944432,0.9094836,3276,simplex-dual,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
dfl001,85d47c5f8a5fc53772eabac1805b7a1af72431cad9e14d26d673043980952730,6071,12230,35632,time_limit,time limit 59.9932s reached,11255062.626828227,11266400.0,11337.373171772808,0.0010062995430459426,0,,,0,0.0,0,120.083406,120.026416,30012,simplex-dual,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
fit2p,0f44de8ea974ed4cc04fb60ccd2707c2f887dc65f8b6b9bd1e9f01bb59dd4a4f,3000,13525,50284,optimal,,68464.29329383219,68464.293232,6.183219375088811e-05,9.031305346476276e-10,1,1,,1,0.0,0,51.512021,51.434755,10432,simplex-dual,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
greenbea,cb701e3ba5153e385b8cb6426e34b5d23bad4b1b9c9a037802e351c24b0f653d,2392,5405,30877,optimal,,-72555248.12984599,-72462405.908,92842.22184598446,0.001281246746952608,0,1,,0,0.0,0,6.787049,6.733256,15843,simplex-dual+primal,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
pilot,26916951225f695c68c474adb2e1e052e4c1b3479d6a11fbd579fd20d4e7d2eb,1441,3652,43167,feasible,"engine reported optimal but the reduced costs violate dual feasibility by 1.054e-07 (1.054e-07 relative to the terms they are computed from), above the 1.0e-07 tolerance; reporting a feasible point rather than a proof",-557.4895607891517,-557.40430007,0.08526071915173361,0.0001529602824036815,0,1,,0,0.0,0,11.233139,11.1681882,16753,simplex-dual+primal,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
pilot87,0ecfcc173d82c8a0252f58a99b2a529d8ad0155ee9212b8451cc25c0e387caa4,2030,4883,73152,optimal,,301.7106914589184,301.71072827,3.681108159980795e-05,1.2200786432382287e-07,1,1,,1,0.0,0,53.66598,53.515793,26226,simplex-dual+primal,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
pilotnov,2b000b6da9fb539e3303d5b81f00cc74f430e7ed52d7666ff1ef835bf060773d,975,2172,13057,optimal,,-4497.276188218868,-4497.2761882,1.8867467588279396e-08,4.195309960678878e-12,1,1,,1,0.0,0,0.878579,0.845552,3965,simplex-dual+primal,59ac6e3,Windows-AMD64,2026-09-06T12:44:30+00:00,
