instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,published_objective,absolute_gap,relative_gap,matches_published,independently_verified,verifier_message,passed,objective_offset,differs_by_objective_constant,wall_seconds,solver_seconds,iterations,algorithm,git_commit,machine,timestamp_utc,solver_options
scsd8,2090a22840fe2c75730cd76336702ece7c27a739d58740926b67c4b2e57b8e5c,397,2750,8584,optimal,,904.99999997783,904.99999993,4.783009899256285e-08,5.285093811741704e-11,1,1,,1,0.0,0,0.233328,0.0191039,10,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
sctap1,2b1ab5950d3e37fd21327892e2bc830c5f0d8d3fc1f687c0f57a5cdefd9caa21,300,480,1692,optimal,,1412.2500000019545,1412.25,1.9545041141100228e-09,1.3839646763037867e-12,1,1,,1,0.0,0,0.281878,0.0111511,21,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
sctap2,673d50e3b929f83b1719d28ee09500890294107099518161bcf2a4f452e95fb2,1090,1880,6714,optimal,,1724.8071430976065,1724.8071429,1.9760659597523045e-07,1.145673571614419e-10,1,1,,1,0.0,0,0.39546,0.0309811,16,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
sctap3,44e105b02a722bf19292b8aeb4779480c4eb81f40da35d64d8f4534f85000168,1480,2480,8874,optimal,,1424.0000002837646,1424.0,2.8376462068990804e-07,1.9927290778785676e-10,1,1,,1,0.0,0,0.290194,0.0431986,18,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
seba,539733cdb036e2d2e8e80e7ea1666848b6b67a36a34b1c6cf9a883e1c868ef1e,515,1028,4352,optimal,,15711.60000008445,15711.6,8.445022103842348e-08,5.3750236155721556e-12,1,1,,1,0.0,0,0.987069,0.6741531,50,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
share1b,fafdf8b5e3d50d27f5eff40e46eb104d1e614bf2721cb5be38081f1678dbd562,117,225,1151,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 2.7e-07 / 6.7e-07); the model may be infeasible or unbounded, which this method does not certify",-12023.1992,-76589.318579,64566.119378999996,0.8430172846152383,0,,,0,0.0,0,0.270439,0.0037328,5,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
share2b,2816c0a71096acc08fd88f65c960366856802c074601e5fa544f9c3eab640c96,96,79,694,optimal,,-415.7322407371176,-415.73224074,2.882416083593853e-09,6.933347479770094e-12,1,1,,1,0.0,0,0.221487,0.0097102,79,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
shell,e21331e8282f8d8616cbee27e093e50d140ea03f9bc3fd0b6da0ccff638d2f91,536,1775,3556,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 6.2e-08 / 2.4e-08); the model may be infeasible or unbounded, which this method does not certify",2488737.0,1208825346.0,1206336609.0,0.9979411938968394,0,,,0,0.0,0,0.322662,0.0112562,5,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship04l,e7c46bfd6492a400220cf1f5f093f264901fd0e8534dd8cbb060d491612dc881,402,2118,6332,optimal,,1793324.5342047994,1793324.538,0.0037952004931867123,2.1162931821695244e-09,1,1,,1,0.0,0,0.358096,0.0308798,30,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship04s,2ed2828b251173a05004349121cd9a271a3434bf2efe4e1b70d7e0bdf2d76f94,402,1458,4352,optimal,,1798714.700444657,1798714.7004,4.4656917452812195e-05,2.4827126527003613e-11,1,1,,1,0.0,0,0.339177,0.0208204,35,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship08l,58b6142628facaa1b056f32f9f47167097db66825f0c6b42c6f65e4da1b5da07,778,4283,12802,optimal,,1909055.211378845,1909055.2114,2.1154992282390594e-05,1.108139364229107e-11,1,1,,1,0.0,0,0.361859,0.060133,31,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship08s,bdf5671548dde27b0d83c244914036e58081c4683786b2fd132277f577c9a7d8,778,2387,7114,optimal,,1920098.21053471,1920098.2105,3.4709926694631577e-05,1.807716214973868e-11,1,1,,1,0.0,0,0.420191,0.0281032,28,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship12l,87bf21f83ae0c5a87aa73ee2d8e2bd4a6a72b3c6cbdc603853dbb7b43b824911,1151,5427,16170,optimal,,1470187.9251081177,1470187.9193,0.005808117799460888,3.95059551450151e-09,1,0,REJECTED: 1 of 11 checks failed,0,0.0,0,0.497728,0.0964759,40,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
ship12s,43bacbc026b0b5588ed9bec06b11fadfbff8beb19b4e84881370a57cc6540e5d,1151,2763,8178,optimal,,1489236.1342503256,1489236.1344,0.00014967448078095913,1.0050419629474116e-10,1,1,,1,0.0,0,0.355604,0.0282874,48,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
sierra,dbabb4bb56b9de7efbca7df842922c7c1ef620bcbee2aeb28f4bf3c5a3868cc9,1227,2036,7302,numerical_error,"the interior-point iteration stalled after 5 iterations (steps 1.2e-07 / 1.3e-07); the model may be infeasible or unbounded, which this method does not certify",-322624.52780000004,15394362.184,15716986.7118,1.020957316967332,0,,,0,0.0,0,0.311178,0.0177287,5,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
stair,30a16ec0d02cf6c490495340d2a718f533d8e5d88f839693eb4bc06671bd8649,356,467,3856,optimal,,-251.26695116206778,-251.26695119,2.793220232888416e-08,1.1116544454651629e-10,1,1,,1,0.0,0,0.26847,0.0901794,52,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
standata,a513e8587cb8d72ac1f6fb07b33642a212f55646fb2c04521cdfd04b959c6fb1,359,1075,3031,optimal,,1257.6995000049455,1257.6995,4.9456048145657405e-09,3.932262686409385e-12,1,1,,1,0.0,0,0.324467,0.0117448,14,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
standmps,93bd6bc6251b7fee0f943e1c69a7b7e836b4b34e4c011c1a871be66a1cb7e00d,467,1075,3679,optimal,,1406.0175000081192,1406.0175,8.119286576402374e-09,5.7746696441561886e-12,1,1,,1,0.0,0,0.208666,0.0194995,21,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
stocfor1,98e1cb3940233e044e3d0e50869539087acdf8f0862916f777e553afc705ba90,117,111,447,optimal,,-41131.9762184111,-41131.976219,5.888941814191639e-07,1.4317186664790918e-11,1,1,,1,0.0,0,0.299762,0.0176224,137,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
stocfor2,d54988bc39e9c48d13c8a3248913e9b6b77c2f8e9b9f4c3e4c76b060f6096b50,2157,2031,8343,iteration_limit,"iteration limit reached after 300 iterations; relative infeasibility 4.4e-11 / 7.0e-14, gap 4.6e-10",-39024.408528252476,-39024.408538,9.747527656145394e-06,2.497802790951653e-10,0,,,0,0.0,0,0.941798,0.6708055,300,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
tuff,768782d2ab2d7d044061f56ba54ddd53cf5ea0666a965edd33d48803098e15e2,333,587,4520,iteration_limit,"iteration limit reached after 300 iterations; relative infeasibility 6.6e-08 / 3.8e-06, gap 6.2e-21",0.41321121661861065,0.29214776509,0.12106345152861064,0.12106345152861064,0,,,0,0.0,0,0.457884,0.2725493,300,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
wood1p,af3cac48f0727f1d9e1f1ecfa6de30168678800b39e38a808b5df90a48d61330,244,2594,70215,optimal,,1.4429024116197708,1.4429024116,1.9770851622524788e-11,1.3702140535340406e-11,1,1,,1,0.0,0,0.525759,0.2021736,26,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
woodw,01450b5407d3bb282595e2874e78c26dd7cdde87d70d663065e58bd3e6c288b0,1098,8405,37474,optimal,,1.3044763348159951,1.3044763331,1.7159951237744053e-09,1.3154666590971864e-09,1,1,,1,0.0,0,0.57318,0.2570155,26,ipm,fa7eb86-dirty,Windows-AMD64,2026-09-17T17:08:59+00:00,algorithm=ipm
