instance,instance_sha256,rows,columns,nonzeros,status,message,our_objective,published_objective,absolute_gap,relative_gap,matches_published,independently_verified,verifier_message,passed,objective_offset,differs_by_objective_constant,wall_seconds,solver_seconds,iterations,algorithm,git_commit,machine,timestamp_utc,solver_options
d2q06c,fb1516a10aba6a4101cea6cec90c1da775ac60d2d2cd96e902bbe21a430790c9,2171,5167,32417,optimal,,122784.21081418934,122784.23615,0.02533581065654289,2.0634416478016988e-07,1,1,,1,0.0,0,16.574794,16.5233624,23360,simplex-dual+primal,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
degen3,08d600688c524fea548e946af5551ef8c359c7a7e71b8841acc839b00eefadeb,1503,1818,24646,optimal,,-987.2940000000003,-987.294,3.410605131648481e-13,3.4544979830207424e-16,1,1,,1,0.0,0,1.334948,1.3015676,3136,simplex-dual,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
dfl001,85d47c5f8a5fc53772eabac1805b7a1af72431cad9e14d26d673043980952730,6071,12230,35632,time_limit,time limit 59.9844s reached,11247080.231774487,11266400.0,19319.7682255134,0.0017148129149962188,0,,,0,0.0,0,120.094735,120.0317495,31256,simplex-dual,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
fit2p,0f44de8ea974ed4cc04fb60ccd2707c2f887dc65f8b6b9bd1e9f01bb59dd4a4f,3000,13525,50284,optimal,,68464.29329383219,68464.293232,6.183219375088811e-05,9.031305346476276e-10,1,1,,1,0.0,0,49.965011,49.9030848,10149,simplex-dual,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
greenbea,cb701e3ba5153e385b8cb6426e34b5d23bad4b1b9c9a037802e351c24b0f653d,2392,5405,30877,optimal,,-72555248.12984599,-72462405.908,92842.22184598446,0.001281246746952608,0,1,,0,0.0,0,7.665564,7.6163374,11710,simplex-dual+primal,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
pilot,26916951225f695c68c474adb2e1e052e4c1b3479d6a11fbd579fd20d4e7d2eb,1441,3652,43167,optimal,,-557.4897292840684,-557.40430007,0.08542921406842652,0.0001532625673280564,0,1,,0,0.0,0,14.916963,14.8541508,16739,simplex-dual+primal,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
pilot87,0ecfcc173d82c8a0252f58a99b2a529d8ad0155ee9212b8451cc25c0e387caa4,2030,4883,73152,feasible,"engine reported optimal but the reduced costs violate dual feasibility by 2.344e-07 (2.344e-07 relative to the terms they are computed from), above the 1.0e-07 tolerance; reporting a feasible point rather than a proof",301.7106345313105,301.71072827,9.373868948614472e-05,3.1069060760165694e-07,0,1,,0,0.0,0,58.416872,58.3272607,30389,simplex-dual+primal,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
pilotnov,2b000b6da9fb539e3303d5b81f00cc74f430e7ed52d7666ff1ef835bf060773d,975,2172,13057,optimal,,-4497.276188218868,-4497.2761882,1.8867467588279396e-08,4.195309960678878e-12,1,1,,1,0.0,0,2.000058,1.9693486,4724,simplex-dual+primal,0cd08cf,Windows-AMD64,2026-09-06T11:55:22+00:00,threads=8
